taxonRank,kingdom,family,scientificName
species,Animalia,EREBIDAE,Herminia grisealis
species,Animalia,EREBIDAE,Herminia tarsicrinalis
species,Animalia,EREBIDAE,Herminia tarsipennalis
species,Animalia,EREBIDAE,Hydrillodes uliginosalis
species,Animalia,EREBIDAE,Hypena conscitalis
species,Animalia,EREBIDAE,Hypena crassalis
species,Animalia,EREBIDAE,Hypena lividalis
species,Animalia,EREBIDAE,Hypena obacerralis
species,Animalia,EREBIDAE,Hypena obesalis
species,Animalia,EREBIDAE,Hypena obsitalis
species,Animalia,EREBIDAE,Hypena proboscidalis
species,Animalia,EREBIDAE,Hypena rostralis
species,Animalia,EREBIDAE,Hypena tetrasticta
species,Animalia,EREBIDAE,Hypenodes humidalis
species,Animalia,EREBIDAE,Hyphoraia dejeani
species,Animalia,EREBIDAE,Hyphoraia testudinaria
species,Animalia,EREBIDAE,Hypocala deflorata
species,Animalia,EREBIDAE,Hypopyra africana
species,Animalia,EREBIDAE,Hypopyra guttata
species,Animalia,EREBIDAE,Hypopyra malgassica
species,Animalia,EREBIDAE,Idia calvaria
species,Animalia,EREBIDAE,Knappetra fasciata
species,Animalia,EREBIDAE,Lacipa gracilis
species,Animalia,EREBIDAE,Laelia coenosa
species,Animalia,EREBIDAE,Laelia fracta
species,Animalia,EREBIDAE,Laspeyria flexula
species,Animalia,EREBIDAE,Letis melba
species,Animalia,EREBIDAE,Leucoma salicis
species,Animalia,EREBIDAE,Lithosia quadra
species,Animalia,EREBIDAE,Lophoruza semiscripta
species,Animalia,EREBIDAE,Lygephila craccae
species,Animalia,EREBIDAE,Lygephila exsiccata
species,Animalia,EREBIDAE,Lygephila pastinum
species,Animalia,EREBIDAE,Lymantria dispar
species,Animalia,EREBIDAE,Lymantria griseostriata
species,Animalia,EREBIDAE,Lymantria monacha
species,Animalia,EREBIDAE,Lymantria rosea
species,Animalia,EREBIDAE,Macrochilo cribrumalis
species,Animalia,EREBIDAE,Maurica breveti
species,Animalia,EREBIDAE,Maxera marchalii
species,Animalia,EREBIDAE,Mecodinops anceps
species,Animalia,EREBIDAE,Melipotis famelica
species,Animalia,EREBIDAE,Melipotis fasciolaris
species,Animalia,EREBIDAE,Metachrostis velox
species,Animalia,EREBIDAE,Miltochrista miniata
species,Animalia,EREBIDAE,Miniophyllodes aurora
species,Animalia,EREBIDAE,Minucia lunaris
species,Animalia,EREBIDAE,Mocis conveniens
species,Animalia,EREBIDAE,Mocis mayeri
species,Animalia,EREBIDAE,Mocis mutuaria
species,Animalia,EREBIDAE,Mocis proverai
species,Animalia,EREBIDAE,Morasa modesta
species,Animalia,EREBIDAE,Mpanjaka gentilis
species,Animalia,EREBIDAE,Mylantria xanthospila
species,Animalia,EREBIDAE,Nodaria nodosalis
species,Animalia,EREBIDAE,Nudaria mundana
species,Animalia,EREBIDAE,Ocneria rubea
species,Animalia,EREBIDAE,Ocnogyna baetica
species,Animalia,EREBIDAE,Ocnogyna zoraida
species,Animalia,EREBIDAE,Odice jucunda
species,Animalia,EREBIDAE,Odice pergrata
species,Animalia,EREBIDAE,Odice suava
species,Animalia,EREBIDAE,Ophiusa dianaris
species,Animalia,EREBIDAE,Ophiusa hopei
species,Animalia,EREBIDAE,Ophiusa tirhaca
species,Animalia,EREBIDAE,Oraesia emarginata
species,Animalia,EREBIDAE,Orgyia antiqua
species,Animalia,EREBIDAE,Orgyia antiquoides
species,Animalia,EREBIDAE,Orgyia recens
species,Animalia,EREBIDAE,Ozarba semipurpurea
species,Animalia,EREBIDAE,Paidia rica
species,Animalia,EREBIDAE,Palasea albimacula
species,Animalia,EREBIDAE,Pandesma robusta
species,Animalia,EREBIDAE,Parachalciope benitensis
species,Animalia,EREBIDAE,Paracolax tristalis
species,Animalia,EREBIDAE,Parascotia fuliginaria
species,Animalia,EREBIDAE,Parascotia nisseni
species,Animalia,EREBIDAE,Parasemia plantaginis
species,Animalia,EREBIDAE,Pechipogo plumigeralis
species,Animalia,EREBIDAE,Pechipogo strigilata
species,Animalia,EREBIDAE,Pelosia muscerda
species,Animalia,EREBIDAE,Pelosia obtusa
species,Animalia,EREBIDAE,Penthophera morio
species,Animalia,EREBIDAE,Pericyma atrifusa
species,Animalia,EREBIDAE,Phaegorista agaristiodes
species,Animalia,EREBIDAE,Phragmatobia fuliginosa
species,Animalia,EREBIDAE,Phragmatobia luctifera
species,Animalia,EREBIDAE,Phytometra duplicalis
species,Animalia,EREBIDAE,Phytometra sanctiflorentis
species,Animalia,EREBIDAE,Phytometra subflavalis
species,Animalia,EREBIDAE,Phytometra viridaria
species,Animalia,EREBIDAE,Polydesma umbricola
species,Animalia,EREBIDAE,Polymona rufifemur
species,Animalia,EREBIDAE,Polypogon tentacularia
species,Animalia,EREBIDAE,Prolyncestis biplagiata
species,Animalia,EREBIDAE,Pseudothyretes kamitugensis
species,Animalia,EREBIDAE,Rhanidophora aurantiaca
species,Animalia,EREBIDAE,Rhesala moestalis
species,Animalia,EREBIDAE,Rhyparia purpurata
species,Animalia,EREBIDAE,Rivula sericealis
species,Animalia,EREBIDAE,Schrankia costaestrigalis
species,Animalia,EREBIDAE,Schrankia taenialis
species,Animalia,EREBIDAE,Scoliopteryx libatrix
species,Animalia,EREBIDAE,Serrodes trispila
species,Animalia,EREBIDAE,Setina irrorella
species,Animalia,EREBIDAE,Siccia caffra
species,Animalia,EREBIDAE,Sphingomorpha chlorea
species,Animalia,EREBIDAE,Sphrageidus similis
species,Animalia,EREBIDAE,Spilosoma lubricipeda
species,Animalia,EREBIDAE,Spilosoma lutea
species,Animalia,EREBIDAE,Spilosoma urticae
species,Animalia,EREBIDAE,Spirama glaucescens
species,Animalia,EREBIDAE,Tephrialia silenalis
species,Animalia,EREBIDAE,Thumatha senex
species,Animalia,EREBIDAE,Tolna sypnoides
species,Animalia,EREBIDAE,Trisateles emortualis
species,Animalia,EREBIDAE,Tyria jacobaeae
species,Animalia,EREBIDAE,Ustjuzhania lineata
species,Animalia,EREBIDAE,Utetheisa lotrix
species,Animalia,EREBIDAE,Utetheisa pulchella
species,Animalia,EREBIDAE,Utetheisa pulchelloides
species,Animalia,EREBIDAE,Xanthodesma aurantiaca
species,Animalia,EREBIDAE,Zanclognatha lunalis
species,Animalia,EREBIDAE,Zebeeba falsalis
species,Animalia,EREBIDAE,Zethes insularis
species,Animalia,ERIOCOCCIDAE,Cryptococcus fagisuga
species,Animalia,ERIOPHYIDAE,Acalitus brevitarsus
species,Animalia,ERIOPHYIDAE,Acalitus calycophthirus
species,Animalia,ERIOPHYIDAE,Acalitus essigi
species,Animalia,ERIOPHYIDAE,Acalitus rudis
species,Animalia,ERIOPHYIDAE,Acalitus stenaspis
species,Animalia,ERIOPHYIDAE,Aceria aceriscampestris
species,Animalia,ERIOPHYIDAE,Aceria anceps
species,Animalia,ERIOPHYIDAE,Aceria artemisiae
species,Animalia,ERIOPHYIDAE,Aceria campestricola
species,Animalia,ERIOPHYIDAE,Aceria centaureae
species,Animalia,ERIOPHYIDAE,Aceria cephaloneus
species,Animalia,ERIOPHYIDAE,Aceria cerrea
species,Animalia,ERIOPHYIDAE,Aceria convolvuli
species,Animalia,ERIOPHYIDAE,Aceria dispar
species,Animalia,ERIOPHYIDAE,Aceria drabae
species,Animalia,ERIOPHYIDAE,Aceria echii
species,Animalia,ERIOPHYIDAE,Aceria erinea
species,Animalia,ERIOPHYIDAE,Aceria exigua
species,Animalia,ERIOPHYIDAE,Aceria fraxinivora
species,Animalia,ERIOPHYIDAE,Aceria genistae
species,Animalia,ERIOPHYIDAE,Aceria iteina
species,Animalia,ERIOPHYIDAE,Aceria labiatiflorae
species,Animalia,ERIOPHYIDAE,Aceria laticincta
species,Animalia,ERIOPHYIDAE,Aceria lycopersici
species,Animalia,ERIOPHYIDAE,Aceria macrochela
species,Animalia,ERIOPHYIDAE,Aceria macrocheluserinea
species,Animalia,ERIOPHYIDAE,Aceria macrorhyncha
species,Animalia,ERIOPHYIDAE,Aceria megacera
species,Animalia,ERIOPHYIDAE,Aceria nalepai
species,Animalia,ERIOPHYIDAE,Aceria nervisequa
species,Animalia,ERIOPHYIDAE,Aceria ononidis
species,Animalia,ERIOPHYIDAE,Aceria pseudoplatani
species,Animalia,ERIOPHYIDAE,Aceria sanguisorbae
species,Animalia,ERIOPHYIDAE,Aceria tenella
species,Animalia,ERIOPHYIDAE,Aceria tenuis
species,Animalia,ERIOPHYIDAE,Aceria thomasi
species,Animalia,ERIOPHYIDAE,Aceria tristriata
species,Animalia,ERIOPHYIDAE,Aceria tuberculata
species,Animalia,ERIOPHYIDAE,Aceria ulmi
species,Animalia,ERIOPHYIDAE,Aceria varia
species,Animalia,ERIOPHYIDAE,Aceria vitalbae
species,Animalia,ERIOPHYIDAE,Aculops lycopersici
species,Animalia,ERIOPHYIDAE,Aculops macrotrichus
species,Animalia,ERIOPHYIDAE,Aculus hippocastani
species,Animalia,ERIOPHYIDAE,Aculus magnirostris
species,Animalia,ERIOPHYIDAE,Aculus scutellariae
species,Animalia,ERIOPHYIDAE,Aculus tetanothrix
species,Animalia,ERIOPHYIDAE,Cecidophyes galii
species,Animalia,ERIOPHYIDAE,Cecidophyes nudus
species,Animalia,ERIOPHYIDAE,Cecidophyopsis psilaspis
species,Animalia,ERIOPHYIDAE,Cecidophyopsis ribis
species,Animalia,ERIOPHYIDAE,Colomerus vitis
species,Animalia,ERIOPHYIDAE,Epitrimerus gibbosus
species,Animalia,ERIOPHYIDAE,Epitrimerus trilobus
species,Animalia,ERIOPHYIDAE,Eriophyes crataegi
species,Animalia,ERIOPHYIDAE,Eriophyes exilis
species,Animalia,ERIOPHYIDAE,Eriophyes inangulis
species,Animalia,ERIOPHYIDAE,Eriophyes laevis
species,Animalia,ERIOPHYIDAE,Eriophyes leionotus
species,Animalia,ERIOPHYIDAE,Eriophyes prunispinosae
species,Animalia,ERIOPHYIDAE,Eriophyes pyri
species,Animalia,ERIOPHYIDAE,Eriophyes similis
species,Animalia,ERIOPHYIDAE,Eriophyes sorbi
species,Animalia,ERIOPHYIDAE,Eriophyes tiliae
species,Animalia,ERIOPHYIDAE,Eriophyes viburni
species,Animalia,ERIOPHYIDAE,Phyllocoptes eupadi
species,Animalia,ERIOPHYIDAE,Phyllocoptes goniothorax
species,Animalia,ERIOPHYIDAE,Phyllocoptes parvulus
species,Animalia,ERIOPHYIDAE,Phyllocoptes populi
species,Animalia,ERIOPHYIDAE,Phyllocoptes sorbeus
species,Animalia,ERIOPHYIDAE,Stenacis euonymi
species,Animalia,ERIOPHYIDAE,Stenacis triradiatus
species,Animalia,ERIOPHYIDAE,Vasates quadripedes
species,Animalia,ERPOBDELLIDAE,Dina lineata
species,Animalia,ERPOBDELLIDAE,Erpobdella nigricollis
species,Animalia,ERPOBDELLIDAE,Erpobdella octoculata
species,Animalia,ERPOBDELLIDAE,Erpobdella testacea
species,Animalia,ERPOBDELLIDAE,Erpobdella vilnensis
species,Animalia,ERPOBDELLIDAE,Trocheta pseudodina
species,Animalia,ERYTHROCERCIDAE,Erythrocercus livingstonei
species,Animalia,ERYTHROCERCIDAE,Erythrocercus mccallii
species,Animalia,EUCONULIDAE,Euconulus alderi
species,Animalia,EUCONULIDAE,Euconulus fulvus
species,Animalia,EUGLENACEAE,Euglena deses
species,Animalia,EUGLENACEAE,Euglena fusca [1]
species,Animalia,EUGLENACEAE,Euglena longissima
species,Animalia,EUGLENACEAE,Euglena oblonga
species,Animalia,EUGLENACEAE,Euglena sanguinea
species,Animalia,EUGLENACEAE,Euglena viridis
species,Animalia,EUGLENACEAE,Menoidium pellucidum
species,Animalia,EUGLENACEAE,Monomorphina aenigmatica
species,Animalia,EUGLENACEAE,Monomorphina pyrum
species,Animalia,EUGLENACEAE,Strombomonas verrucosa
species,Animalia,EUGLENACEAE,Trachelomonas abrupta
species,Animalia,EUGLENACEAE,Trachelomonas armata
species,Animalia,EUGLENACEAE,Trachelomonas caudata
species,Animalia,EUGLENACEAE,Trachelomonas hispida
species,Animalia,EUGLENACEAE,Trachelomonas hystrix
species,Animalia,EUGLENACEAE,Trachelomonas rugulosa
species,Animalia,EUGLENACEAE,Trachelomonas stokesiana
species,Animalia,EUGLENACEAE,Trachelomonas superba
species,Animalia,EUGLENACEAE,Trachelomonas sydneyensis
species,Animalia,EUGLENACEAE,Trachelomonas volvocina
species,Animalia,EUGLENACEAE,Trachelomonas volvocinopsis
species,Animalia,EULACESTOMIDAE,Eulacestoma nigropectus
species,Animalia,EULIMIDAE,Eulima bilineata
species,Animalia,EULIMIDAE,Eulima glabra
species,Animalia,EULIMIDAE,Melanella alba
species,Animalia,EUPTEROTIDAE,Hemijana variegata
species,Animalia,EUPTEROTIDAE,Phiala incana
species,Animalia,EUPTEROTIDAE,Striphnopteryx edulis
species,Animalia,EUSCORPIIDAE,Euscorpius balearicus
species,Animalia,EUSCORPIIDAE,Euscorpius flavicaudis
species,Animalia,EUSTIGMATACEAE,Pseudostaurastrum enorme
species,Animalia,EUSTIGMATACEAE,Pseudostaurastrum limneticum
species,Animalia,EUTICHURIDAE,Cheiracanthium erraticum
species,Animalia,EUTICHURIDAE,Cheiracanthium mildei
species,Animalia,EUTICHURIDAE,Cheiracanthium punctorium
species,Animalia,EUTICHURIDAE,Cheiracanthium virescens
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Barbastella barbastellus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Chalinolobus tuberculatus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Eptesicus brasiliensis
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Eptesicus fuscus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Eptesicus isabellinus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Eptesicus nilssonii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Eptesicus serotinus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Hypsugo savii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Kerivoula picta
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Lasiurus blossevillii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Lasiurus cinereus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Lasiurus ega
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Murina rozendaali
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis alcathoe
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis bechsteinii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis blythii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis brandtii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis crypticus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis dasycneme
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis daubentonii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis emarginatus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis escalerai
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis myotis
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis mystacinus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis nattereri
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis nigricans
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis punicus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis riparius
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Myotis tricolor
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Neoromicia nana
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Nyctalus lasiopterus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Nyctalus leisleri
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Nyctalus noctula
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Nyctophilus geoffroyi
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Pipistrellus javanicus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Pipistrellus kuhlii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Pipistrellus nathusii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Pipistrellus pipistrellus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Pipistrellus pygmaeus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Pipistrellus rueppellii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Plecotus auritus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Plecotus austriacus
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Plecotus teneriffae
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Scotophilus heathii
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Scotophilus trujilloi
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Tylonycteris robustula
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Vespadelus troughtoni
species,Animalia,EVENING_BATS_VESPERTILIONIDAE,Vespertilio murinus
species,Animalia,EYLAIDAE,Eylais extendens
species,Animalia,EYLAIDAE,Eylais hamata
species,Animalia,EYLAIDAE,Eylais tantilla
species,Animalia,Elachistidae,Blastodacna atra
species,Animalia,Elachistidae,Blastodacna hellerella
species,Animalia,Elachistidae,Chrysoclista lathamella
species,Animalia,Elachistidae,Chrysoclista linneella
species,Animalia,Elachistidae,Elachista albidella
species,Animalia,Elachistidae,Elachista apicipunctella
species,Animalia,Elachistidae,Elachista argentella
species,Animalia,Elachistidae,Elachista atricomella
species,Animalia,Elachistidae,Elachista biatomella
species,Animalia,Elachistidae,Elachista bifasciella
species,Animalia,Elachistidae,Elachista bisulcella
species,Animalia,Elachistidae,Elachista canapennella
species,Animalia,Elachistidae,Elachista eleochariella
species,Animalia,Elachistidae,Elachista exactella
species,Animalia,Elachistidae,Elachista freyerella
species,Animalia,Elachistidae,Elachista geminatella
species,Animalia,Elachistidae,Elachista luticomella
species,Animalia,Elachistidae,Elachista maculicerusella
species,Animalia,Elachistidae,Elachista nobilella
species,Animalia,Elachistidae,Elachista poae
species,Animalia,Elachistidae,Elachista pollinariella
species,Animalia,Elachistidae,Elachista pomerana
species,Animalia,Elachistidae,Elachista rufocinerea
species,Animalia,Elachistidae,Elachista stabilella
species,Animalia,Elachistidae,Elachista subalbidella
species,Animalia,Elachistidae,Elachista utonella
species,Animalia,Elachistidae,Heinemannia festivella
species,Animalia,Elachistidae,Perittia obscurepunctella
species,Animalia,Elachistidae,Spuleria flavicaput
species,Animalia,Elapidae,Dendroaspis polylepis
species,Animalia,Elapidae,Micrurus alleni
species,Animalia,Elapidae,Micrurus multifasciatus
species,Animalia,Elapidae,Naja mossambica
species,Animalia,Elapidae,Ophiophagus hannah
species,Animalia,Empididae,Chelifera precatoria
species,Animalia,Empididae,Dolichocephala irrorata
species,Animalia,Empididae,Dolichocephala oblongoguttata
species,Animalia,Empididae,Dryodromia testacea
species,Animalia,Empididae,Empis abbrevinervis
species,Animalia,Empididae,Empis acinerea
species,Animalia,Empididae,Empis aemula
species,Animalia,Empididae,Empis aestiva
species,Animalia,Empididae,Empis albinervis
species,Animalia,Empididae,Empis borealis
species,Animalia,Empididae,Empis caudatula
species,Animalia,Empididae,Empis chioptera
species,Animalia,Empididae,Empis ciliata
species,Animalia,Empididae,Empis digramma
species,Animalia,Empididae,Empis femorata
species,Animalia,Empididae,Empis livida
species,Animalia,Empididae,Empis lutea
species,Animalia,Empididae,Empis nigricans
species,Animalia,Empididae,Empis nigripes
species,Animalia,Empididae,Empis nigritarsis
species,Animalia,Empididae,Empis nuntia
species,Animalia,Empididae,Empis opaca
species,Animalia,Empididae,Empis pennipes
species,Animalia,Empididae,Empis picipes
species,Animalia,Empididae,Empis planetica
species,Animalia,Empididae,Empis prodromus
species,Animalia,Empididae,Empis punctata
species,Animalia,Empididae,Empis serotina
species,Animalia,Empididae,Empis stercorea
species,Animalia,Empididae,Empis tanysphyra
species,Animalia,Empididae,Empis tessellata
species,Animalia,Empididae,Empis trigramma
species,Animalia,Empididae,Empis variegata
species,Animalia,Empididae,Empis vitripennis
species,Animalia,Empididae,Hemerodromia oratoria
species,Animalia,Empididae,Hilara albipennis
species,Animalia,Empididae,Hilara canescens
species,Animalia,Empididae,Hilara chorica
species,Animalia,Empididae,Hilara flavipes
species,Animalia,Empididae,Hilara interstincta
species,Animalia,Empididae,Hilara lurida
species,Animalia,Empididae,Hilara manicata
species,Animalia,Empididae,Hilara maura
species,Animalia,Empididae,Hilara nigrina
species,Animalia,Empididae,Hilara nigrocincta
species,Animalia,Empididae,Hilara nitidula
species,Animalia,Empididae,Hilara quadrifasciata
species,Animalia,Empididae,Hilara sturmii
species,Animalia,Empididae,Hilara tenella
species,Animalia,Empididae,Hilara thoracica
species,Animalia,Empididae,Kowarzia bipunctata
species,Animalia,Empididae,Phyllodromia melanocephala
species,Animalia,Empididae,Rhamphomyia albipennis
species,Animalia,Empididae,Rhamphomyia atra
species,Animalia,Empididae,Rhamphomyia barbata
species,Animalia,Empididae,Rhamphomyia cinerascens
species,Animalia,Empididae,Rhamphomyia crassirostris
species,Animalia,Empididae,Rhamphomyia erythrophthalma
species,Animalia,Empididae,Rhamphomyia laevipes
species,Animalia,Empididae,Rhamphomyia longipes
species,Animalia,Empididae,Rhamphomyia maculipennis
species,Animalia,Empididae,Rhamphomyia marginata
species,Animalia,Empididae,Rhamphomyia nigripennis
species,Animalia,Empididae,Rhamphomyia obscuripennis
species,Animalia,Empididae,Rhamphomyia pilifer
species,Animalia,Empididae,Rhamphomyia spinipes
species,Animalia,Empididae,Rhamphomyia stigmosa
species,Animalia,Empididae,Rhamphomyia sulcata
species,Animalia,Empididae,Rhamphomyia tarsata
species,Animalia,Empididae,Rhamphomyia tibiella
species,Animalia,Empididae,Rhamphomyia umbripennis
species,Animalia,Empididae,Rhamphomyia variabilis
species,Animalia,Empididae,Trichopeza longicornis
species,Animalia,Emydidae,Chrysemys picta
species,Animalia,Emydidae,Emys orbicularis
species,Animalia,Emydidae,Graptemys geographica
species,Animalia,Emydidae,Graptemys ouachitensis
